case_id,path,candidate,N,q,rep,slice_index,t_release_med_us,t_gemm_start_med_us,t_gemm_end_med_us,t_gemm_duration_med_us
case060_dc_C0_DEFAULT_N2048_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,5,4,5538.2,0.0,0.0,0.0
case060_dc_C0_DEFAULT_N2048_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,5,5,7610.4,0.0,0.0,0.0
case060_dc_C0_DEFAULT_N2048_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,5,6,8775.3,0.0,0.0,0.0
case060_dc_C0_DEFAULT_N2048_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,5,7,11114.4,0.0,0.0,0.0
case066_dc_C0_DEFAULT_N4096_q2_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,2,1,0,5466.4,0.0,0.0,0.0
case066_dc_C0_DEFAULT_N4096_q2_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,2,1,1,7482.5,0.0,0.0,0.0
case067_dc_C0_DEFAULT_N4096_q2_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,2,2,0,5463.4,0.0,0.0,0.0
case067_dc_C0_DEFAULT_N4096_q2_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,2,2,1,7472.4,0.0,0.0,0.0
case068_dc_C0_DEFAULT_N4096_q2_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,2,3,0,5460.3,0.0,0.0,0.0
case068_dc_C0_DEFAULT_N4096_q2_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,2,3,1,7475.4,0.0,0.0,0.0
case069_dc_C0_DEFAULT_N4096_q2_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,2,4,0,5453.2,0.0,0.0,0.0
case069_dc_C0_DEFAULT_N4096_q2_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,2,4,1,7470.5,0.0,0.0,0.0
case070_dc_C0_DEFAULT_N4096_q2_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,2,5,0,5449.1,0.0,0.0,0.0
case070_dc_C0_DEFAULT_N4096_q2_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,2,5,1,7464.9,0.0,0.0,0.0
case076_dc_C0_DEFAULT_N4096_q4_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,1,0,2667.4,0.0,0.0,0.0
case076_dc_C0_DEFAULT_N4096_q4_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,1,1,3762.8,0.0,0.0,0.0
case076_dc_C0_DEFAULT_N4096_q4_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,1,2,6503.2,0.0,0.0,0.0
case076_dc_C0_DEFAULT_N4096_q4_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,1,3,7576.4,0.0,0.0,0.0
case077_dc_C0_DEFAULT_N4096_q4_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,2,0,2663.0,0.0,0.0,0.0
case077_dc_C0_DEFAULT_N4096_q4_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,2,1,3759.5,0.0,0.0,0.0
case077_dc_C0_DEFAULT_N4096_q4_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,2,2,6474.4,0.0,0.0,0.0
case077_dc_C0_DEFAULT_N4096_q4_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,2,3,7549.4,0.0,0.0,0.0
case078_dc_C0_DEFAULT_N4096_q4_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,3,0,2662.7,0.0,0.0,0.0
case078_dc_C0_DEFAULT_N4096_q4_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,3,1,3764.5,0.0,0.0,0.0
case078_dc_C0_DEFAULT_N4096_q4_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,3,2,6475.4,0.0,0.0,0.0
case078_dc_C0_DEFAULT_N4096_q4_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,3,3,7548.2,0.0,0.0,0.0
case079_dc_C0_DEFAULT_N4096_q4_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,4,0,2665.9,0.0,0.0,0.0
case079_dc_C0_DEFAULT_N4096_q4_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,4,1,3760.1,0.0,0.0,0.0
case079_dc_C0_DEFAULT_N4096_q4_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,4,2,6468.8,0.0,0.0,0.0
case079_dc_C0_DEFAULT_N4096_q4_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,4,3,7543.7,0.0,0.0,0.0
case080_dc_C0_DEFAULT_N4096_q4_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,5,0,2661.5,0.0,0.0,0.0
case080_dc_C0_DEFAULT_N4096_q4_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,5,1,3760.3,0.0,0.0,0.0
case080_dc_C0_DEFAULT_N4096_q4_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,5,2,6397.3,0.0,0.0,0.0
case080_dc_C0_DEFAULT_N4096_q4_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,4,5,3,7478.4,0.0,0.0,0.0
case086_dc_C0_DEFAULT_N4096_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,1,0,1351.9,0.0,0.0,0.0
case086_dc_C0_DEFAULT_N4096_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,1,1,1965.4,0.0,0.0,0.0
case086_dc_C0_DEFAULT_N4096_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,1,2,3247.3,0.0,0.0,0.0
case086_dc_C0_DEFAULT_N4096_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,1,3,4229.2,0.0,0.0,0.0
case086_dc_C0_DEFAULT_N4096_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,1,4,5263.8,0.0,0.0,0.0
case086_dc_C0_DEFAULT_N4096_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,1,5,6538.4,0.0,0.0,0.0
case086_dc_C0_DEFAULT_N4096_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,1,6,9921.6,0.0,0.0,0.0
case086_dc_C0_DEFAULT_N4096_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,1,7,11550.4,0.0,0.0,0.0
case087_dc_C0_DEFAULT_N4096_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,2,0,1366.9,0.0,0.0,0.0
case087_dc_C0_DEFAULT_N4096_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,2,1,1967.7,0.0,0.0,0.0
case087_dc_C0_DEFAULT_N4096_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,2,2,3290.4,0.0,0.0,0.0
case087_dc_C0_DEFAULT_N4096_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,2,3,4066.5,0.0,0.0,0.0
case087_dc_C0_DEFAULT_N4096_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,2,4,5308.7,0.0,0.0,0.0
case087_dc_C0_DEFAULT_N4096_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,2,5,6317.3,0.0,0.0,0.0
case087_dc_C0_DEFAULT_N4096_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,2,6,9582.8,0.0,0.0,0.0
case087_dc_C0_DEFAULT_N4096_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,2,7,11357.1,0.0,0.0,0.0
case088_dc_C0_DEFAULT_N4096_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,3,0,1351.4,0.0,0.0,0.0
case088_dc_C0_DEFAULT_N4096_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,3,1,2011.2,0.0,0.0,0.0
case088_dc_C0_DEFAULT_N4096_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,3,2,3431.5,0.0,0.0,0.0
case088_dc_C0_DEFAULT_N4096_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,3,3,5733.4,0.0,0.0,0.0
case088_dc_C0_DEFAULT_N4096_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,3,4,7132.7,0.0,0.0,0.0
case088_dc_C0_DEFAULT_N4096_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,3,5,8223.1,0.0,0.0,0.0
case088_dc_C0_DEFAULT_N4096_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,3,6,9503.5,0.0,0.0,0.0
case088_dc_C0_DEFAULT_N4096_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,3,7,11347.4,0.0,0.0,0.0
case089_dc_C0_DEFAULT_N4096_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,4,0,1354.6,0.0,0.0,0.0
case089_dc_C0_DEFAULT_N4096_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,4,1,1965.7,0.0,0.0,0.0
case089_dc_C0_DEFAULT_N4096_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,4,2,3316.8,0.0,0.0,0.0
case089_dc_C0_DEFAULT_N4096_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,4,3,4243.9,0.0,0.0,0.0
case089_dc_C0_DEFAULT_N4096_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,4,4,5436.0,0.0,0.0,0.0
case089_dc_C0_DEFAULT_N4096_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,4,5,8317.3,0.0,0.0,0.0
case089_dc_C0_DEFAULT_N4096_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,4,6,9214.3,0.0,0.0,0.0
case089_dc_C0_DEFAULT_N4096_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,4,7,11892.5,0.0,0.0,0.0
case090_dc_C0_DEFAULT_N4096_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,5,0,1355.2,0.0,0.0,0.0
case090_dc_C0_DEFAULT_N4096_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,5,1,1968.3,0.0,0.0,0.0
case090_dc_C0_DEFAULT_N4096_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,5,2,3373.2,0.0,0.0,0.0
case090_dc_C0_DEFAULT_N4096_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,5,3,6586.8,0.0,0.0,0.0
case090_dc_C0_DEFAULT_N4096_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,5,4,8018.7,0.0,0.0,0.0
case090_dc_C0_DEFAULT_N4096_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,5,5,8782.2,0.0,0.0,0.0
case090_dc_C0_DEFAULT_N4096_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,5,6,9711.1,0.0,0.0,0.0
case090_dc_C0_DEFAULT_N4096_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,4096,8,5,7,10645.8,0.0,0.0,0.0
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,1,0,657.3,0.0,0.0,0.0
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,1,1,1262.5,0.0,0.0,0.0
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,1,2,4919.3,0.0,0.0,0.0
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,1,3,5288.6,0.0,0.0,0.0
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,1,4,6132.3,0.0,0.0,0.0
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,1,5,6543.3,0.0,0.0,0.0
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,1,6,7671.3,0.0,0.0,0.0
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,1,7,8385.3,0.0,0.0,0.0
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,1,8,9323.3,0.0,0.0,0.0
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,1,9,10092.4,0.0,0.0,0.0
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,1,10,10916.1,0.0,0.0,0.0
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,1,11,11704.6,0.0,0.0,0.0
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,1,12,12775.3,0.0,0.0,0.0
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,1,13,14066.3,0.0,0.0,0.0
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,1,14,15105.9,0.0,0.0,0.0
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,1,15,15509.2,0.0,0.0,0.0
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,2,0,4849.2,0.0,0.0,0.0
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,2,1,6177.6,0.0,0.0,0.0
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,2,2,7607.1,0.0,0.0,0.0
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,2,3,8279.7,0.0,0.0,0.0
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,2,4,8605.3,0.0,0.0,0.0
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,2,5,9045.1,0.0,0.0,0.0
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,2,6,9498.8,0.0,0.0,0.0
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,2,7,9964.0,0.0,0.0,0.0
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,2,8,10543.9,0.0,0.0,0.0
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,2,9,11202.3,0.0,0.0,0.0
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,2,10,11528.6,0.0,0.0,0.0
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,2,11,12511.8,0.0,0.0,0.0
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,2,12,13792.8,0.0,0.0,0.0
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,2,13,14198.3,0.0,0.0,0.0
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,2,14,14540.7,0.0,0.0,0.0
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,2,15,14899.6,0.0,0.0,0.0
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,3,0,842.7,0.0,0.0,0.0
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,3,1,1878.0,0.0,0.0,0.0
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,3,2,4332.0,0.0,0.0,0.0
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,3,3,5294.0,0.0,0.0,0.0
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,3,4,6676.0,0.0,0.0,0.0
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,3,5,7106.6,0.0,0.0,0.0
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,3,6,7626.1,0.0,0.0,0.0
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,3,7,8315.2,0.0,0.0,0.0
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,3,8,9224.5,0.0,0.0,0.0
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,3,9,10201.1,0.0,0.0,0.0
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,3,10,10884.3,0.0,0.0,0.0
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,3,11,12256.9,0.0,0.0,0.0
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,3,12,13780.1,0.0,0.0,0.0
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,3,13,14206.4,0.0,0.0,0.0
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,3,14,14540.4,0.0,0.0,0.0
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,3,15,15174.0,0.0,0.0,0.0
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,4,0,3672.8,0.0,0.0,0.0
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,4,1,5036.4,0.0,0.0,0.0
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,4,2,6536.4,0.0,0.0,0.0
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,4,3,7063.7,0.0,0.0,0.0
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,4,4,7595.3,0.0,0.0,0.0
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,4,5,8173.0,0.0,0.0,0.0
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,4,6,8696.2,0.0,0.0,0.0
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,4,7,9268.1,0.0,0.0,0.0
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,4,8,9757.1,0.0,0.0,0.0
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,4,9,11150.2,0.0,0.0,0.0
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,4,10,11478.7,0.0,0.0,0.0
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,4,11,12229.3,0.0,0.0,0.0
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,4,12,13238.2,0.0,0.0,0.0
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,4,13,13617.8,0.0,0.0,0.0
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,4,14,14434.6,0.0,0.0,0.0
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,4,15,14914.8,0.0,0.0,0.0
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,5,0,2624.6,0.0,0.0,0.0
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,5,1,4454.2,0.0,0.0,0.0
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,5,2,5672.6,0.0,0.0,0.0
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,5,3,6428.8,0.0,0.0,0.0
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,5,4,7510.8,0.0,0.0,0.0
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,5,5,8835.3,0.0,0.0,0.0
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,5,6,10177.1,0.0,0.0,0.0
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,5,7,11065.5,0.0,0.0,0.0
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,5,8,11696.6,0.0,0.0,0.0
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,5,9,12308.9,0.0,0.0,0.0
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,5,10,12758.0,0.0,0.0,0.0
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,5,11,13370.0,0.0,0.0,0.0
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,5,12,14086.3,0.0,0.0,0.0
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,5,13,14464.6,0.0,0.0,0.0
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,5,14,14899.6,0.0,0.0,0.0
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,16,5,15,15375.0,0.0,0.0,0.0
